Timestamp,Temp,Humid,SoilHumid,LightIntensity,Treatment
24/12/2024 11:00,38.99166667,47.59416667,57.33333333,35788.8,6
24/12/2024 12:00,41.55416667,42.74333333,56.91666667,27600.64,6
24/12/2024 13:00,41.81333333,41.7625,56.91666667,28340.05333,6
24/12/2024 14:00,40.61166667,44.15166667,58.33333333,23806.29333,6
24/12/2024 15:00,35.325,53.4575,72.25,18985.38667,6
24/12/2024 16:00,30.45833333,66.21666667,76.08333333,5893.44,6
24/12/2024 17:00,28.41833333,74.50333333,78,1239.2,6
24/12/2024 18:00,27.165,81.0025,79.25,0.861666667,6
24/12/2024 19:00,26.03416667,84.24916667,80.41666667,0.24,6
24/12/2024 20:00,24.95666667,87.9775,81.33333333,0.306666667,6
24/12/2024 21:00,24.54,88.44,82,0.32,6
3/1/2025 13:00,52.515,31.75,45.5,60805.12,6
3/1/2025 14:00,46.80833333,45.18,45.33333333,35310.08,6
3/1/2025 15:00,36.45416667,61.85833333,56.33333333,9177.6,6
3/1/2025 16:00,30.1875,75.73416667,57.83333333,4030.133333,6
3/1/2025 17:00,28.38,83.33666667,58.66666667,703.1466667,6
3/1/2025 18:00,27.43916667,87.03583333,58.08333333,0.38,6
3/1/2025 19:00,26.9225,88.44333333,58.66666667,0.186666667,6
3/1/2025 20:00,26.58166667,89.395,58.5,0.233333333,6
3/1/2025 21:00,26.30857143,89.92714286,66.57142857,0.24,6
4/1/2025 13:00,50.415,32.35,47.5,60605.12,6
4/1/2025 14:00,44.70833333,45.78,47.33333333,35110.08,6
4/1/2025 15:00,34.35416667,62.45833333,58.33333333,8977.6,6
4/1/2025 16:00,28.0875,76.33416667,59.83333333,3830.133333,6
4/1/2025 17:00,26.28,83.93666667,60.66666667,653.1466667,6
4/1/2025 18:00,25.33916667,87.63583333,60.08333333,0.38,6
4/1/2025 19:00,24.8225,89.04333333,60.66666667,0.186666667,6
4/1/2025 20:00,24.48166667,89.995,60.5,0.233333333,6
4/1/2025 21:00,24.20857143,90.52714286,68.57142857,0.24,6
5/1/2025 13:00,49.315,32.77,41.5,60305.12,6
5/1/2025 14:00,43.60833333,46.2,41.33333333,34810.08,6
5/1/2025 15:00,33.25416667,62.87833333,52.33333333,8677.6,6
5/1/2025 16:00,26.9875,76.75416667,53.83333333,3538.626667,6
5/1/2025 17:00,25.18,84.35666667,54.66666667,496.1733333,6
5/1/2025 18:00,24.23916667,88.05583333,54.08333333,0.326666667,6
5/1/2025 19:00,23.7225,89.46333333,54.66666667,0.193333333,6
5/1/2025 20:00,23.38166667,90.415,54.5,0.233333333,6
5/1/2025 21:00,23.10857143,90.94714286,62.57142857,0.24,6
9/1/2025 10:00,35.665,72.475,51,37411.84,6
9/1/2025 11:00,39.13083333,64.46583333,49.16666667,67429.12,6
9/1/2025 12:00,44.03083333,49.2425,48.08333333,58171.73333,6
9/1/2025 13:00,47.59833333,40.2125,47,52363.94667,6
9/1/2025 14:00,48.58,37.105,46.91666667,51017.38667,6
9/1/2025 15:00,39.47083333,52.4775,57.08333333,21920.42667,6
9/1/2025 16:00,31.38416667,71.98333333,57.5,8130.346667,6
9/1/2025 17:00,28.99166667,81.08333333,56.91666667,1760.775,6
9/1/2025 18:00,27.46,84.7,56.5,1.746666667,6
9/1/2025 19:00,26.45583333,86.66916667,55.16666667,0.26,6
9/1/2025 20:00,25.8825,88.4075,53.75,0.28,6
9/1/2025 21:00,25.12769231,90.20692308,64.92307692,0.24,6
9/1/2025 22:00,24.515,91.3975,64.08333333,0.24,6
9/1/2025 23:00,24.09833333,92.61916667,63.91666667,0.24,6
19/1/2025 11:00,32.79666667,78.3625,47,19768.32,6
19/1/2025 12:00,42.53833333,56.93,45.16666667,45112.32,6
19/1/2025 13:00,44.06833333,68.38083333,45.83333333,74731.52,6
19/1/2025 14:00,43.87666667,58.70583333,45.33333333,71753.38667,6
19/1/2025 15:00,41.58416667,65,56,47918.93333,6
19/1/2025 16:00,39.73166667,63.515,57.16666667,47746.13333,6
19/1/2025 17:00,34.05916667,72.1525,56.83333333,13001.81333,6
19/1/2025 18:00,32.03583333,76.20416667,56.08333333,9206.4,6
19/1/2025 19:00,30.66916667,79.80166667,56.91666667,6458.133333,6
19/1/2025 20:00,28.84333333,85.4325,57.16666667,2166.506667,6
19/1/2025 21:00,27.1775,88.7975,64.16666667,104.9491667,6
19/1/2025 22:00,26.62,89.32333333,64.66666667,0.8,6
19/1/2025 23:00,26.31083333,90.54666667,65.5,0.8,6
20/1/2025 9:00,31.36,82.09666667,58,8072.32,6
20/1/2025 10:00,29.89583333,83.70583333,58,5673.28,6
20/1/2025 11:00,28.63916667,85.31083333,57.5,2586.56,6
20/1/2025 12:00,27.39083333,87.75166667,56.91666667,1060.88,6
20/1/2025 13:00,26.43,91.4475,56.58333333,21.96583333,6
20/1/2025 14:00,26.31,92.73,56.66666667,0.88,6
21/1/2025 8:00,41.59181818,63.25090909,49.81818182,41695.41818,6
21/1/2025 9:00,37.81083333,62.78083333,62.66666667,25558.18667,6
21/1/2025 10:00,32.73166667,74.82333333,64.91666667,8674.986667,6
21/1/2025 11:00,30.89363636,79.69,64.45454545,4893.265455,6
22/1/2025 12:00,40.24166667,53.68833333,44.33333333,48564.05333,6
22/1/2025 13:00,36.425,59.56333333,50.66666667,33113.6,6
22/1/2025 14:00,31.14916667,73.40833333,56.83333333,11576.74667,6
22/1/2025 15:00,30.37416667,74.59333333,58,8891.52,6
22/1/2025 16:00,29.75583333,76.60666667,58.08333333,6665.173333,6
22/1/2025 17:00,28.915,79.73166667,60,4154.346667,6
22/1/2025 18:00,27.4225,85.01166667,68,712.7283333,6
22/1/2025 19:00,25.64,92.39333333,73.5,0.36,6
22/1/2025 20:00,25.05333333,94.80333333,75.16666667,0.24,6
22/1/2025 21:00,24.8325,95.10916667,76.5,0.513333333,6
22/1/2025 22:00,24.5275,95.12,77.25,0.56,6
23/1/2025 12:00,31.90666667,83.94166667,53,51466.24,6
23/1/2025 13:00,33.59666667,73.77916667,53,36550.82667,6
23/1/2025 14:00,33.20333333,72.70166667,52.25,19832.74667,6
23/1/2025 15:00,32.615,73.0875,63.16666667,12337.06667,6
23/1/2025 16:00,31.91333333,74.10416667,64.91666667,9572.906667,6
23/1/2025 17:00,29.52916667,80.42833333,64.08333333,4241.493333,6
23/1/2025 18:00,28.03083333,85.24416667,62.91666667,857.2366667,6
23/1/2025 19:00,27.15916667,87.875,63.16666667,3.6225,6
23/1/2025 20:00,26.79083333,89.25333333,61.75,0.96,6
23/1/2025 21:00,26.12583333,90.50416667,73.91666667,0.093333333,6
23/1/2025 22:00,25.40333333,91.98416667,75,0.08,6
23/1/2025 23:00,24.635,91.95,76,0.08,6
25/1/2025 12:00,34.40777778,70.98888889,67,58347.52,6
25/1/2025 13:00,35.12416667,69.1725,65.41666667,46679.89333,6
25/1/2025 14:00,31.83833333,73.35166667,67.08333333,11945.6,6
25/1/2025 15:00,30.5325,75.54333333,68.5,8929.706667,6
25/1/2025 16:00,30.04333333,77.96166667,71.25,5722.133333,6
25/1/2025 17:00,28.995,82.13916667,70.25,2410.32,6
25/1/2025 18:00,28.17666667,85.30666667,71.33333333,130.8058333,6
25/1/2025 19:00,27.68,87.95416667,72.5,2.82,6
25/1/2025 20:00,27.44083333,88.32583333,71.58333333,0.56,6
25/1/2025 21:00,27.37,87.62,70,0.56,6
26/1/2025 6:00,23.93333333,91.61333333,64.33333333,296.08,6
26/1/2025 7:00,24.67416667,92.81916667,68.16666667,1582.04,6
26/1/2025 8:00,30.77,79.58416667,69.08333333,6668.906667,6
26/1/2025 9:00,31.9875,77.745,70.66666667,5879.2,6
26/1/2025 10:00,36.64666667,62.48416667,69.16666667,10981.54667,6
26/1/2025 11:00,38.655,56.81083333,69.83333333,14718.29333,6
26/1/2025 12:00,36.82333333,59.91916667,71.91666667,11195.30667,6
26/1/2025 13:00,35.49583333,61.41833333,72.75,9286.613333,6
26/1/2025 14:00,33.16833333,66.29166667,74.16666667,5781.013333,6
26/1/2025 15:00,31.46666667,71.36333333,74.16666667,3226.773333,6
26/1/2025 16:00,30.36416667,75.83166667,73.5,2199.146667,6
26/1/2025 17:00,28.8775,81.41666667,72.91666667,826.8933333,6
26/1/2025 18:00,27.57,86.5725,73.16666667,63.23666667,6
26/1/2025 19:00,26.79416667,89.2775,73.33333333,0.426666667,6
26/1/2025 20:00,26.41333333,90.61833333,75.16666667,0.473333333,6
26/1/2025 21:00,26.00166667,91.21333333,74.58333333,0.48,6
26/1/2025 22:00,24.985,90.93166667,75.58333333,0.48,6
26/1/2025 23:00,24.4,90.54,77,0.48,6
27/1/2025 12:00,32.17833333,68.02166667,62.25,26820.69333,6
27/1/2025 13:00,31.16,71.535,70.58333333,17787.73333,6
27/1/2025 14:00,30.4275,72.84333333,70.41666667,13429.76,6
27/1/2025 15:00,29.80916667,72.26666667,70.41666667,9306.453333,6
27/1/2025 16:00,28.95666667,75.80416667,71.08333333,5883.946667,6
27/1/2025 17:00,28.455,79.325,71.5,2084.16,6
28/1/2025 12:00,29.794,80.15,67.4,18755.584,6
28/1/2025 13:00,31.27,73.77,69.08333333,25864.96,6
28/1/2025 14:00,31.1575,73.18666667,72.16666667,15899.73333,6
28/1/2025 15:00,31.4525,72.1675,72.16666667,19011.62667,6
28/1/2025 16:00,29.85416667,75.30333333,71.75,11805.44,6
28/1/2025 17:00,30.30166667,73.925,72.33333333,10601.38667,6
28/1/2025 18:00,28.88833333,79.89916667,73.66666667,6405.12,6
28/1/2025 19:00,28.1725,82.28416667,74,3956.693333,6
28/1/2025 20:00,26.53333333,86.48083333,74,758.8925,6
28/1/2025 21:00,25.98666667,89.12833333,74.91666667,1.428333333,6
28/1/2025 22:00,25.76333333,91.135,73.66666667,0.953333333,6
28/1/2025 23:00,25.42833333,91.15666667,73.08333333,0.96,6
29/1/2025 0:00,25.1375,91.59583333,73.25,0.96,6
29/1/2025 1:00,25.06833333,91.83416667,74.83333333,0.92,6
29/1/2025 2:00,25.06,91.86,75,0.88,6
30/1/2025 12:00,30.476,85,55.2,50114.56,6
30/1/2025 13:00,30.43166667,81.12583333,56,41918.29333,6
30/1/2025 14:00,29.46083333,83.42916667,56.75,14219.94667,6
30/1/2025 15:00,28.025,83.91833333,56.91666667,8004.053333,6
30/1/2025 16:00,27.55333333,86.34333333,55,5239.146667,6
30/1/2025 17:00,27.00833333,87.03833333,54.75,4071.2,6
30/1/2025 18:00,25.62,92.5175,61.25,522.0525,6
30/1/2025 19:00,24.62666667,96.36333333,62.08333333,0.18,6
30/1/2025 20:00,23.87916667,97.22,61.58333333,0.34,6
30/1/2025 21:00,23.14833333,97.79166667,61.33333333,0.36,6
30/1/2025 22:00,22.67083333,98.04916667,61.66666667,0.24,6
30/1/2025 23:00,22.37666667,98.19166667,61.25,0.293333333,6
31/1/2025 0:00,21.98083333,98.38416667,65.5,0.286666667,6
31/1/2025 1:00,21.55083333,97.885,65.5,0.353333333,6
31/1/2025 2:00,21.43916667,97.895,65.33333333,0.24,6
31/1/2025 3:00,21.19833333,97.6975,65.91666667,0.24,6
31/1/2025 4:00,20.83583333,97.76833333,64.25,0.24,6
31/1/2025 5:00,20.52583333,98.02333333,63.83333333,0.24,6
31/1/2025 6:00,20.35166667,98.2025,69.33333333,225.5558333,6
31/1/2025 7:00,21.60083333,97.935,68.91666667,7402.666667,6
31/1/2025 8:00,28.15833333,90.71833333,65.83333333,38787.84,6
31/1/2025 9:00,33.94333333,79.65583333,63.41666667,61496.32,6
31/1/2025 10:00,35.34333333,68.70666667,65.08333333,60928.85333,6
31/1/2025 11:00,35.65166667,64.745,67.41666667,53761.70667,6
31/1/2025 12:00,33.17083333,61.82666667,73.66666667,38087.68,6
31/1/2025 13:00,33.345,57.05666667,75.5,48673.28,6
31/1/2025 14:00,30.2975,63.44916667,77.66666667,9573.76,6
31/1/2025 15:00,28.93833333,69.665,78.16666667,6770.346667,6
31/1/2025 16:00,28.15166667,74.075,76.91666667,5465.706667,6
31/1/2025 17:00,27.62583333,76.75333333,74.33333333,4032.746667,6
31/1/2025 18:00,26.56416667,84.35666667,77.75,647.6291667,6
31/1/2025 19:00,25.24416667,92.45666667,80.08333333,0.253333333,6
31/1/2025 20:00,24.72583333,94.17166667,80.33333333,0.253333333,6
31/1/2025 21:00,24.7125,94.8,79.66666667,0.746666667,6
31/1/2025 22:00,24.10083333,96.35833333,72.08333333,1.04,6
31/1/2025 23:00,23.59166667,97.11333333,67.16666667,1.04,6
1/2/2025 0:00,22.91083333,97.9125,75.08333333,0.28,6
1/2/2025 1:00,22.38166667,98.70583333,77,0.126666667,6
1/2/2025 2:00,21.97833333,98.96583333,76.25,0.126666667,6
1/2/2025 3:00,21.74333333,99.075,75.83333333,0.133333333,6
1/2/2025 4:00,21.70166667,99.16416667,75.08333333,0.14,6
1/2/2025 5:00,21.48666667,99.19916667,74.5,0.16,6
1/2/2025 6:00,21.11666667,99.3425,77.08333333,160.5791667,6
1/2/2025 7:00,21.75666667,99.30916667,78.5,4142.586667,6
1/2/2025 8:00,27.8975,95.69833333,76.75,23479.04,6
1/2/2025 9:00,37.46947368,76.69263158,67.26315789,55792.37053,6
1/2/2025 10:00,38.70666667,65.76875,65.41666667,55778.34667,6
1/2/2025 11:00,40.23583333,58.27958333,67,60642.56,6
1/2/2025 12:00,39.71541667,55.8625,71.875,51977.38667,6
1/2/2025 13:00,39.81583333,49.21416667,73.95833333,46929.17333,6
1/2/2025 14:00,36.11458333,54.1225,73.04166667,28267.2,6
1/2/2025 15:00,33.55208333,59.62541667,76.04166667,24832.42667,6
1/2/2025 16:00,30.74791667,67.985,77.875,6597.333333,6
1/2/2025 17:00,28.67375,77.38833333,77.66666667,2449.613333,6
1/2/2025 18:00,26.99375,84.68083333,80.29166667,240.3654167,6
1/2/2025 19:00,25.68958333,89.44083333,79.375,0.243333333,6
1/2/2025 20:00,24.98958333,91.61416667,77.125,0.253333333,6
1/2/2025 21:00,24.67708333,92.78333333,81.41666667,0.28,6
1/2/2025 22:00,22.74666667,94.84916667,90.08333333,0.4,6
1/2/2025 23:00,22.28083333,94.67583333,89.08333333,0.566666667,6
2/2/2025 0:00,21.95666667,94.06333333,88,0.72,6
2/2/2025 14:00,28.97166667,90.145,56.41666667,5152.64,6
2/2/2025 15:00,28.01416667,89.53666667,63,3996.906667,6
2/2/2025 16:00,27.555,89.53416667,60.91666667,3719.786667,6
2/2/2025 17:00,26.94083333,90.96333333,60.16666667,2285.12,6
2/2/2025 18:00,25.5525,88.98416667,59.66666667,315.6125,6
2/2/2025 19:00,24.11,91.6325,59,1.2,6
2/2/2025 20:00,23.405,96.89166667,62.41666667,1.28,6
2/2/2025 21:00,22.87416667,97.61333333,63.58333333,0.56,6
2/2/2025 22:00,22.32916667,97.99166667,63,0.56,6
2/2/2025 23:00,21.95,98.188,62.4,0.56,6
3/2/2025 11:00,42.77666667,42.93166667,67,59685.54667,6
3/2/2025 12:00,39.885,54.52666667,72.58333333,49303.04,6
3/2/2025 13:00,35.97333333,57.02916667,77.08333333,26938.02667,6
3/2/2025 14:00,30.57833333,68.62666667,77.58333333,6555.306667,6
3/2/2025 15:00,29.37833333,74.58333333,79,4848.746667,6
3/2/2025 16:00,28.5225,77.24166667,81.08333333,3512.853333,6
3/2/2025 17:00,27.62,80.57916667,80.25,1846.026667,6
3/2/2025 18:00,25.74833333,86.81166667,78.83333333,214.8391667,6
3/2/2025 19:00,24.71,89.29,79,1.2,6
1/12/2024 8:00,32.155,88.5425,50.75,26068.48,12
1/12/2024 9:00,34.18083333,87.90916667,58.83333333,27743.57333,12
1/12/2024 10:00,34.10583333,89.66833333,59.41666667,22844.8,12
1/12/2024 11:00,31.82333333,93.40583333,60.83333333,14654.08,12
1/12/2024 12:00,32.8025,91.22416667,60.75,18960.21333,12
1/12/2024 13:00,33.93833333,89.47833333,60.5,34067.84,12
1/12/2024 14:00,33.77833333,88.41583333,59.91666667,33202.77333,12
1/12/2024 15:00,30.76,92.4775,62.16666667,9111.253333,12
1/12/2024 16:00,29.0525,94.62916667,63.83333333,5971.2,12
1/12/2024 17:00,28.21166667,97.17333333,64.41666667,2319.573333,12
1/12/2024 18:00,27.11,96.6675,64.91666667,16.14,12
1/12/2024 19:00,26.49666667,95.71666667,65.08333333,0.173333333,12
1/12/2024 20:00,26.31083333,97.17333333,65.66666667,0.22,12
1/12/2024 21:00,26.258,97.756,75,0.24,12
2/12/2024 17:00,30.244,76.186,59,671.96,12
2/12/2024 18:00,29.44166667,78.76833333,58,3.558333333,12
2/12/2024 19:00,28.6075,82.73083333,59.75,0.16,12
2/12/2024 20:00,28.07,85.07666667,61,0.16,12
2/12/2024 21:00,27.365,89.745,70,0.16,12
3/12/2024 8:00,29.77583333,81.68166667,52.16666667,18408.96,12
3/12/2024 9:00,32.68,74.04583333,62.25,26401.28,12
3/12/2024 10:00,40.12083333,53.7675,60.08333333,53335.89333,12
3/12/2024 11:00,38.39916667,54.54833333,61.33333333,43182.93333,12
3/12/2024 12:00,37.8825,56.0225,62.33333333,37376,12
3/12/2024 13:00,36.4975,57.96,63.25,33061.54667,12
3/12/2024 14:00,34.64583333,64.97916667,64,21437.01333,12
3/12/2024 15:00,32.2325,71.41583333,65,12847.57333,12
3/12/2024 16:00,31.32166667,78.00916667,65.08333333,7363.2,12
3/12/2024 17:00,29.7125,84.04,65.75,2612.94,12
3/12/2024 18:00,28.43083333,91.90666667,66.25,8.684166667,12
3/12/2024 19:00,27.84,94.16,66,0.24,12
5/12/2024 13:00,30.64,90.81090909,59.45454545,20493.03273,12
5/12/2024 14:00,30.43,91.2175,60,20289.28,12
5/12/2024 15:00,30.23,91.47166667,59.5,20112.64,12
5/12/2024 16:00,30.11333333,92.0575,58.25,20075.94667,12
5/12/2024 17:00,30.06,92.35125,57,20334.08,12
6/12/2024 14:00,40.88,71.075,64,12600.32,12
6/12/2024 15:00,34.57666667,62.28833333,63.25,10618.66667,12
6/12/2024 16:00,32.51666667,65.07,62.16666667,4471.04,12
6/12/2024 17:00,30.26083333,74.24166667,62.25,728.8533333,12
6/12/2024 18:00,28.57333333,79.63166667,62.91666667,12.54833333,12
6/12/2024 19:00,28.07916667,82.62416667,63.25,0.326666667,12
6/12/2024 20:00,27.78833333,86.675,61.58333333,0.32,12
6/12/2024 21:00,27.60166667,85.98583333,71.16666667,0.306666667,12
6/12/2024 22:00,27.28666667,86.56166667,71.16666667,0.32,12
6/12/2024 23:00,27.22,87.23,73,0.32,12
7/12/2024 15:00,31.92375,85.34875,46,8575.04,12
7/12/2024 16:00,30.53416667,87.51583333,45.5,4630.08,12
7/12/2024 17:00,28.66416667,91.35916667,45.66666667,829.2775,12
7/12/2024 18:00,27.77,94.79,46,2.73,12
8/12/2024 11:00,37.47,89.805,42,77178.88,12
8/12/2024 12:00,36.38833333,81.61583333,44.25,27039.14667,12
8/12/2024 13:00,36.92666667,75.45333333,45.58333333,24128.42667,12
8/12/2024 14:00,40.5875,62.34416667,45.41666667,28197.12,12
8/12/2024 15:00,33.7825,74.02166667,46.83333333,11144.53333,12
8/12/2024 16:00,30.82833333,81.01833333,48.25,5996.266667,12
8/12/2024 17:00,28.84333333,86.46083333,48.83333333,1832.706667,12
8/12/2024 18:00,28.13,91.02,49,179.76,12
18/12/2024 13:00,34.38,76.67,78,67297.28,12
18/12/2024 14:00,35.69,71.09222222,79.22222222,61699.41333,12
18/12/2024 16:00,30.39222222,76.54777778,80.88888889,5783.324444,12
18/12/2024 17:00,28.23083333,83.86333333,81,1934.026667,12
18/12/2024 18:00,26.28666667,92.9225,81.5,53.505,12
18/12/2024 19:00,25.685,97.63083333,80.25,0.16,12
18/12/2024 20:00,25.78083333,97.38083333,79.91666667,0.16,12
18/12/2024 21:00,25.71,97.01,88,0.16,12
19/12/2024 9:00,29.085,92.73,73.5,11927.04,12
19/12/2024 10:00,29.785,93.38833333,73.75,21217.49333,12
19/12/2024 11:00,31.13416667,87.1575,74.58333333,38585.6,12
19/12/2024 12:00,30.8525,86.39166667,75.25,25355.09333,12
19/12/2024 13:00,30.9975,84.16,75.66666667,25242.88,12
19/12/2024 14:00,31.09916667,79.02,74.66666667,15372,12
19/12/2024 15:00,28.59583333,85.30583333,74.25,2471.253333,12
19/12/2024 16:00,27.745,90.36666667,74.41666667,692.4333333,12
19/12/2024 17:00,26.41416667,93.86,73.41666667,61.2125,12
19/12/2024 18:00,25.84,94.4,73,1.26,12
20/12/2024 11:00,34.6,87.56,68,83865.6,12
20/12/2024 12:00,35.45166667,90.5825,63.66666667,57304.56,12
20/12/2024 13:00,32.23,95.93666667,62,14227.2,12
20/12/2024 14:00,29.00916667,97.64,61.91666667,7528.746667,12
20/12/2024 15:00,28.32083333,97.67833333,61.33333333,6650.026667,12
20/12/2024 16:00,27.64416667,97.71416667,61.66666667,3050.346667,12
20/12/2024 17:00,26.43833333,97.64,62,433.4433333,12
20/12/2024 18:00,25.98666667,97.71416667,62.08333333,0.233333333,12
20/12/2024 19:00,25.77916667,97.84083333,61.66666667,0.48,12
20/12/2024 20:00,25.605,98.19,61,0.56,12
21/12/2024 8:00,28.41,96.58,48.5,9852.16,12
21/12/2024 9:00,30.13333333,96.83,55.58333333,14914.98667,12
21/12/2024 10:00,32.72666667,90.50583333,54.08333333,21440,12
21/12/2024 11:00,33,81.53333333,54.33333333,22779.94667,12
21/12/2024 12:00,32.1775,82.2075,56.08333333,19133.01333,12
21/12/2024 13:00,32.71,88.41,57.41666667,18336,12
21/12/2024 14:00,32.71,88.88916667,58.41666667,6450.346667,12
21/12/2024 15:00,30.72083333,89.88666667,59.91666667,3761.333333,12
21/12/2024 16:00,28.5975,91.13,60,1700.906667,12
21/12/2024 17:00,26.67833333,93.7325,60.08333333,794.045,12
21/12/2024 18:00,25.345,97.89,60,28.04,12
23/12/2024 14:00,31.47272727,82.47,55,32385.39636,12
23/12/2024 15:00,30.22333333,82.13166667,55.41666667,14203.09333,12
23/12/2024 16:00,28.555,82.99,56,7879.68,12
2/1/2025 10:00,41.96,66.21,62,41646.08,12
2/1/2025 11:00,40.8575,61.9725,60.91666667,46586.88,12
2/1/2025 12:00,41.32416667,52.55083333,58.41666667,36082.34667,12
2/1/2025 13:00,42.59833333,49.075,56.16666667,41376,12
2/1/2025 14:00,41.93,48.12166667,55.91666667,25973.76,12
2/1/2025 15:00,42.72166667,45.91333333,57,39682.13333,12
2/1/2025 16:00,38.455,54.3475,57.91666667,8348.8,12
2/1/2025 17:00,34.28,64.24416667,55.25,3094.72,12
2/1/2025 18:00,30.66833333,75.22833333,52.66666667,631.5658333,12
2/1/2025 19:00,28.54583333,81.18333333,52.75,0.233333333,12
2/1/2025 20:00,26.57333333,88.24388889,52.27777778,0.168888889,12
2/1/2025 21:00,25.86083333,91.63083333,55.33333333,0.16,12
2/1/2025 22:00,24.95,95.26,57,0.16,12
9/1/2025 10:00,33.3,83.78333333,40,36235.03333,12
9/1/2025 11:00,36.53583333,69.2075,38.66666667,52645.91333,12
9/1/2025 12:00,40.16166667,55.57583333,36.83333333,55688.47333,12
9/1/2025 13:00,42.39333333,50.15333333,35.5,25943.83333,12
9/1/2025 14:00,42.00583333,48.86833333,35.5,13293.59333,12
9/1/2025 15:00,32.39666667,68.585,37,8214.02,12
9/1/2025 16:00,29.3625,77.14416667,37.16666667,4621.06,12
9/1/2025 17:00,27.75,83.0425,36.83333333,767.7008333,12
9/1/2025 18:00,26.55416667,88.435,35.91666667,0.560833333,12
9/1/2025 19:00,25.7725,90.42916667,34.91666667,0.306666667,12
9/1/2025 20:00,25.4075,92.7075,35,0.32,12
9/1/2025 21:00,24.69083333,94.54333333,45.08333333,0.32,12
9/1/2025 22:00,24.15416667,95.75583333,45.25,0.22,12
9/1/2025 23:00,23.79833333,97.0275,46.25,0.08,12
10/1/2025 0:00,23.48,98.05,48,0.08,12
19/1/2025 8:00,30.29454545,77.61545455,31.18181818,25910.45818,12
19/1/2025 9:00,36.015,60.84583333,38.25,50044.58667,12
19/1/2025 10:00,39.86416667,58.08083333,41.16666667,73924.26667,12
19/1/2025 11:00,39.4125,60.67083333,43.41666667,66034.34667,12
19/1/2025 12:00,38.80333333,56.98083333,43.25,50330.45333,12
19/1/2025 13:00,39.0725,53.53,42.16666667,37804.37333,12
19/1/2025 14:00,33.00166667,62.97,41.5,16668.16,12
19/1/2025 15:00,31.0375,68.1325,40.16666667,9402.88,12
19/1/2025 16:00,29.82916667,72.535,40,6621.12,12
19/1/2025 17:00,28.285,79.53916667,39.66666667,2553.04,12
19/1/2025 18:00,26.7525,85.55083333,38.75,170.2883333,12
19/1/2025 19:00,26.43166667,86.6925,40.66666667,0.393333333,12
19/1/2025 20:00,26.09,89.32083333,37.58333333,0.4,12
19/1/2025 21:00,25.875,91.515,50.08333333,0.4,12
19/1/2025 22:00,25.81,93.01,51,0.4,12
20/1/2025 13:00,30.50666667,77.30666667,40.83333333,11041.28,12
20/1/2025 14:00,29.635,80.2175,40.66666667,7396.693333,12
20/1/2025 15:00,28.89666667,82.59166667,41,5321.12,12
20/1/2025 16:00,27.53583333,85.32,40.25,1921.333333,12
20/1/2025 17:00,26.7725,89.28,39.16666667,420.7108333,12
20/1/2025 18:00,26.1475,92.10125,39,0.55,12
21/1/2025 12:00,37.71333333,66.97666667,45,41635.84,12
21/1/2025 13:00,38.36,61.4225,45.41666667,32250.02667,12
21/1/2025 14:00,32.54666667,71.2,44.08333333,12670.72,12
21/1/2025 15:00,30.37333333,77.9675,43,7307.52,12
21/1/2025 16:00,27.4475,83.19833333,41.75,2375.206667,12
21/1/2025 17:00,25.25,84.59,41,1959.68,12
22/1/2025 8:00,34.22380952,63.8047619,39.0952381,36725.02857,12
22/1/2025 9:00,30.46307692,72.05461538,45.76923077,11206.49846,12
22/1/2025 10:00,29.14,74.3125,46,8848.426667,12
22/1/2025 11:00,28.605,75.45,45.5,5673.28,12
22/1/2025 12:00,27.84416667,78.71083333,44.33333333,2246.593333,12
22/1/2025 13:00,26.7925,83.17833333,42.91666667,20.535,12
22/1/2025 14:00,25.90166667,89.23666667,41.41666667,0.88,12
22/1/2025 15:00,25.49416667,90.64083333,39.75,0.9,12
22/1/2025 16:00,25.2625,92.1275,38.375,0.88,12
23/1/2025 12:00,34.275,64.875,57,40142.50667,12
23/1/2025 13:00,33.56583333,64.56666667,58.58333333,24395.52,12
23/1/2025 14:00,32.17333333,68.17333333,55.83333333,13409.28,12
23/1/2025 15:00,31.265,69.995,53.66666667,11779.41333,12
23/1/2025 16:00,29.55416667,74.86333333,52.91666667,5535.04,12
23/1/2025 17:00,28.3275,79.36583333,52.16666667,1703.326667,12
23/1/2025 18:00,27.42833333,82.7625,52.08333333,33.11166667,12
23/1/2025 19:00,27.0825,85.35166667,51.66666667,1.28,12
23/1/2025 20:00,26.545,87.78,51,0.386666667,12
23/1/2025 21:00,25.77916667,90.64083333,60.58333333,0.1,12
23/1/2025 22:00,25.81,92.95,60,0.16,12
24/1/2025 14:00,32.12,74.015,49,10321.92,12
24/1/2025 15:00,30.90916667,75.87166667,49.5,8280.96,12
24/1/2025 16:00,30.25166667,76.00666667,47.91666667,5397.333333,12
24/1/2025 17:00,28.72333333,80.845,49,1439.613333,12
24/1/2025 18:00,27.77166667,85.97583333,48.08333333,86.92833333,12
24/1/2025 19:00,26.92416667,90.20166667,47.58333333,0.173333333,12
24/1/2025 20:00,26.48833333,92.00666667,47,0.72,12
24/1/2025 21:00,25.985,93.1175,59.41666667,0.72,12
24/1/2025 22:00,25.49833333,94.35166667,60.66666667,0.72,12
25/1/2025 12:00,34.40777778,70.98888889,53.66666667,50804.05333,12
25/1/2025 13:00,35.12416667,69.1725,58.16666667,38491.30667,12
